unitid,year,instatetuition,costs,faculty,white_cohortsize
231554,1993,6500,6.129203,34,196
231554,1995,7770,7.449761,40,135
231554,1996,8200,9.153859,36,103
231554,1997,9100,6.796062,32,119
231554,1998,7030,7.075987,32,119
231554,1999,6900,9.128446,30,129
231554,2000,7900,8.126222,32,94
231554,2001,8690,7.917262,34,137
231554,2002,9345,8.176958,32,113
231554,2003,9715,8.588797,31,73
231554,2004,10105,8.657194,33,123
231554,2005,10860,9.176157,33,90
231554,2006,11675,9.72441,33,90
231554,2007,12550,10.338494,34,82
231554,2008,15000,11.41239,37,52
231554,2009,17250,12.0313,36,75
231554,2010,17990,11.584398,37,77
231624,1991,3730,109.714726,448,1024
231624,1992,4046,112.189873,447,978
231624,1993,4414,116.818609,470,994
231624,1995,4738,131.320969,492,1126
231624,1996,4906,134.172472,502,1135
231624,1997,5032,145.44591,506,1110
231624,1998,5178,152.532564,516,1085
231624,1999,2302,163.614654,514,1099
231624,2000,2302,180.201518,529,1121
231624,2001,2302,187.277077,544,1119
231624,2002,2510,205.025491,532,1069
231624,2003,3760,188.475075,535,860
231624,2004,4330,203.234358,541,870
231624,2005,4730,216.063909,587,954
231624,2006,5180,230.570973,588,856
231624,2007,5549,230.891237,602,760
231624,2008,6090,296.580173,601,715
231624,2009,6388,294.539121,613,712
231624,2010,7523,272.716801,616,868
231712,1991,2285,21.882284,137,355
231712,1992,2860,22.403875,160,387
231712,1993,3196,24.519808,166,345
231712,1995,3350,30.061232,164,426
231712,1996,3326,31.156057,166,393
231712,1997,3466,35.815847,166,504
231712,1998,3474,39.192661,172,569
231712,1999,1888,44.217372,185,648
231712,2000,1888,47.283851,184.5,827
231712,2001,1888,52.856034,184,883
231712,2002,2058,57.327161,184,1041
231712,2003,2814,64.268223,167,1042
231712,2004,3152,68.052861,195,1003
231712,2005,3442,73.950875,218,257
231712,2006,3784,91.179664,226,976
231712,2007,4012,99.476544,226,1017
231712,2008,4172,110.53423,239,897
231712,2009,4380,108.099276,236,962
231712,2010,5280,105.490702,243,890
232025,1991,7270,11.808655,54,138
232025,1992,7820,12.448687,53,175
232025,1993,8546,12.378639,54,211
232025,1995,9990,16.146367,57,200
232025,1996,10938,18.214876,58,235
232025,1997,11572,13.771484,62,190
232025,1998,11978,16.337681,64,263
232025,1999,12596,15.491785,66,243
232025,2000,12950,16.117596,64,231
232025,2001,13900,17.434527,62,240
232025,2002,14600,18.499594,64,220
232025,2003,15700,19.039569,68,205
232025,2004,16490,18.96492,67,234
232025,2005,19530,19.297593,68,304
232025,2006,20860,21.637637,74,227
232025,2007,22320,22.688471,74,201
232025,2008,23860,24.450639,76,193
232025,2009,24880,25.224035,73,217
232025,2010,26000,25.199536,74,193
232043,1991,7900,13.307824,48,182
232043,1992,8600,15.291992,62,181
232043,1993,9100,15.599221,69,205
232043,1995,10400,18.451161,67,179
232043,1996,11130,18.974252,67,203
232043,1997,12000,18.126648,68,208
232043,1998,12600,17.178329,67,206
232043,1999,13434,19.937022,80,179
232043,2000,14110,21.074539,88.5,185
232043,2001,15254,22.971314,97,171
232043,2002,16324,24.36638,108,181
232043,2003,17304,25.292394,107,159
232043,2004,18174,26.540138,112,151
232043,2005,19500,26.695777,101,159
232043,2006,20612,27.626466,95,156
232043,2007,21860,27.820236,100,162
232043,2008,23180,28.708548,100,146
232043,2009,24120,29.465319,97,168
232043,2010,25060,30.714491,100,148
232089,1991,7400,15.748884,74,292
232089,1992,8120,17.11752,72,283
232089,1993,8800,18.878012,69,282
232089,1995,9950,18.953042,72,243
232089,1996,10200,18.965847,71,250
232089,1997,10750,14.657786,71,181
232089,1998,10750,14.628053,67,233
232089,1999,10990,16.02602,64,225
232089,2000,11900,16.273787,64.5,181
232089,2001,12950,17.511408,65,189
232089,2002,14390,17.993142,63,187
232089,2003,15640,17.296936,63,187
232089,2004,16840,17.378373,59,167
232089,2005,17990,17.98771,62,202
232089,2006,19490,19.942274,64,235
232089,2007,20885,22.807258,70,295
232089,2008,22500,25.415545,69,306
232089,2009,23520,26.875107,69,245
232089,2010,24900,29.212408,71,275
232186,1991,2988,155.425011,643,1096
232186,1992,3336,161.135143,630,1148
232186,1993,3888,169.915219,660,1115
232186,1995,4212,205.015959,689,1136
232186,1996,4248,214.360455,711,1187
232186,1997,4296,234.163409,748,1194
232186,1998,4344,244.590236,759,1258
232186,1999,2376,264.999971,765,1248
232186,2000,2376,293.63651,806.5,1363
232186,2001,2376,321.520201,848,1293
232186,2002,2976,318.056423,915,1429
232186,2003,3630,337.297531,962,1452
232186,2004,3942,360.376293,974,1125
232186,2005,4260,392.890955,997,1284
232186,2006,4752,434.969166,1055,1276
232186,2007,5035,487.516299,1104,1010
232186,2008,5526,541.427355,1134,1252
232186,2009,5840,562.545015,1138,1334
232186,2010,6320,588.521375,1144,1439
232265,1991,6550,63.896323,306,5
232265,1992,7006,67.720197,302,8
232265,1993,7356,68.0264,302,6
232265,1995,8362,86.873594,295,3
232265,1996,8948,90.927287,288,4
232265,1997,9596,77.056478,297,8
232265,1998,10076,82.616086,293,10
232265,1999,9490,92.345872,303,30
232265,2000,9968,98.057024,303.5,18
232265,2001,10464,99.698158,304,15
232265,2002,10990,108.493731,282,11
232265,2003,11540,110.36731,311,17
232265,2004,12116,148.401743,322,13
232265,2005,12722,153.591115,305,6
232265,2006,13358,148.329994,399,7
232265,2007,14026,140.994241,353,10
232265,2008,14728,137.423079,371,10
232265,2009,15464,148.5458,347,9
232265,2010,16238,141.874364,371,16
232423,1991,3298,106.543765,482,1805
232423,1992,3576,113.465741,496,1731
232423,1993,3798,115.769438,508,1788
232423,1995,4014,134.780104,528,2181
232423,1996,4104,141.892202,559,2890
232423,1997,4148,165.470296,581,2634
232423,1998,4256,173.244989,617,2623
232423,1999,1550,199.754645,640,2692
232423,2000,1550,202.572231,639,2766
232423,2001,1550,223.976729,638,2734
232423,2002,1690,216.003632,704,2804
232423,2003,2382,224.545295,721,2931
232423,2004,2752,237.203939,749,2785
232423,2005,2998,258.159766,795,2883
232423,2006,3228,283.317022,831,2998
232423,2007,3420,311.321512,854,3193
232423,2008,3556,339.705602,897,3162
232423,2009,3734,357.014959,906,3216
232423,2010,4182,370.856509,906,3185
232557,1991,5850,80.682559,223,737
232557,1992,6150,67.225271,196,660
232557,1993,6600,65.29979,168,1168
232557,1995,7350,98.461774,159,992
232557,1996,7680,73.11617,163,1032
232557,1997,8050,50.300362,173,799
232557,1998,8500,59.408453,175,910
232557,1999,8550,48.776968,176,841
232557,2000,8550,48.362846,174,997
232557,2001,9000,51.999176,172,963
232557,2002,9840,56.310953,181,1177
232557,2003,11520,67.481519,218,1358
232557,2004,12600,83.458607,272,1644
232557,2005,13700,108.820428,305,1373
232557,2006,14400,141.780712,354,1365
232557,2007,14850,183.197073,340,1820
232557,2008,15444,197.603317,350,1873
232557,2009,15992,226.884979,379,2201
232557,2010,16792,272.421699,390,2026
232566,1991,3190,32.316255,148,568
232566,1992,3664,33.787985,148,608
232566,1993,4106,36.57555,150,647
232566,1995,4370,41.787355,157,599
232566,1996,4370,41.356407,158,559
232566,1997,4416,43.748619,158,637
232566,1998,4528,45.530553,158,709
232566,1999,2020,48.522948,162,708
232566,2000,1995,53.404707,166.5,771
232566,2001,1970,56.606181,171,776
232566,2002,2148,59.871689,171,770
232566,2003,3046,55.986989,182,763
232566,2004,3320,58.678372,194,872
232566,2005,3586,65.684803,201,809
232566,2006,3960,74.045598,203,872
232566,2007,4249,87.057905,208,848
232566,2008,4509,98.334546,211,889
232566,2009,4680,111.128881,207,754
232566,2010,5370,98.518466,214,801
232609,1991,10300,29.183804,141,286
232609,1992,10900,29.649362,131,357
232609,1993,11600,30.228179,125,316
232609,1995,14080,29.821704,116,230
232609,1996,14720,28.721863,104,235
232609,1997,15490,24.775681,106,407
232609,1998,16290,26.238005,104,377
232609,1999,17120,28.371226,108,426
232609,2000,17980,30.157841,108.5,373
232609,2001,18880,32.316896,109,424
232609,2002,20040,33.21317,106,371
232609,2003,21270,33.459501,135,479
232609,2004,22640,36.50224,136,459
232609,2005,23700,41.32651,149,378
232609,2006,24860,45.045632,157,333
232609,2007,26360,49.0382,158,407
232609,2008,27160,51.421236,161,480
232609,2009,27980,53.768083,163,481
232609,2010,28960,55.112286,171,455
232681,1991,2618,33.098263,162,620
232681,1992,2896,33.989816,160,623
232681,1993,3066,35.750935,157,662
232681,1995,3300,40.33876,174,654
232681,1996,3318,40.879048,170,655
232681,1997,3556,44.697399,177,731
232681,1998,3674,45.139114,179,741
232681,1999,1550,48.153915,184,753
232681,2000,1550,56.408925,193.5,779
232681,2001,1550,58.005036,203,742
232681,2002,1690,57.168679,206,760
232681,2003,2344,59.227512,209,791
232681,2004,2544,62.303726,214,779
232681,2005,2806,66.125462,231,644
232681,2006,3072,72.534604,242,619
232681,2007,3256,80.055295,246,600
232681,2008,3386,87.656539,246,586
232681,2009,3554,99.822988,242,521
232681,2010,3984,89.141917,239,503
232706,1991,9707,26.231489,92,151
232706,1992,10192,29.742449,114,155
232706,1993,10804,33.304737,112,128
232706,1995,11900,37.154106,111,114
232706,1996,12400,40.026974,108,136
232706,1997,12770,34.883562,108,186
232706,1998,13300,37.199479,115,164
232706,1999,13750,36.947968,118,185
232706,2000,14300,38.696917,120,166
232706,2001,14850,40.084197,122,187
232706,2002,15600,41.661391,128,170
232706,2003,16300,43.61735,128,193
232706,2004,16952,45.73234,129,222
232706,2005,17970,47.901106,134,208
232706,2006,19048,51.45973,143,173
232706,2007,20190,54.36914,138,198
232706,2008,21300,56.212727,138,173
232706,2009,22370,57.657777,141,161
232706,2010,23160,59.800326,144,153
232937,1991,2330,62.69427,308,33
232937,1992,2530,66.097675,275,47
232937,1993,2710,70.439106,297,27
232937,1995,2865,75.281125,294,33
232937,1996,2865,79.12129,317,34
232937,1997,3000,83.591616,320,23
232937,1998,3335,80.807929,337,22
232937,1999,1350,85.745423,326,28
232937,2000,1326,95.50131,314,17
232937,2001,1530,101.793832,302,22
232937,2002,1658,104.110297,314,21
232937,2003,1920,104.338485,299,29
232937,2004,2220,110.490188,285,32
232937,2005,2370,120.338017,280,21
232937,2006,2580,122.637158,277,23
232937,2007,2700,127.825593,272,18
232937,2008,2781,132.664508,272,24
232937,2009,2952,133.7407,270,32
232937,2010,3159,136.880638,269,30
232982,1991,2848,118.718394,621,1017
232982,1992,2828,125.861484,601,1080
232982,1993,3098,137.303959,640,825
232982,1995,3288,141.827102,625,978
232982,1996,3312,152.50369800000001,623,926
232982,1997,3428,161.367165,592,896
232982,1998,3476,176.766491,582,930
232982,1999,2184,182.815319,599,875
232982,2000,1747,202.608745,597.5,798
232982,2001,1747,208.776644,596,856
232982,2002,1891,205.682118,575,958
232982,2003,2364,195.538708,566,1159
232982,2004,2569,204.27703,605,1093
232982,2005,2785,219.412081,620,459
232982,2006,3051,250.407437,663,555
232982,2007,3219,284.736474,686,1420
232982,2008,3348,309.270741,697,1567
232982,2009,3516,325.205402,696,1533
232982,2010,3763,337.85241,723,1360
233277,1991,2430,75.02447,396,1706
233277,1992,2746,76.185385,396,1651
233277,1993,2924,79.111709,394,1580
233277,1995,3114,84.156589,395,1252
233277,1996,3146,80.592628,361,1274
233277,1997,3180,81.368393,352,1443
233277,1998,3238,88.551307,352,1356
233277,1999,1629,93.387789,356,1462
233277,2000,1629,98.900124,357,1563
233277,2001,1629,107.209557,358,1679
233277,2002,1774,97.984813,355,1590
233277,2003,2476,101.531609,340,1614
233277,2004,2974,103.722246,356,1604
233277,2005,3235,113.922176,377,1647
233277,2006,3720,126.391167,383,1507
233277,2007,4026,136.910495,397,1611
233277,2008,4187,147.755828,400,1573
233277,2009,4396,149.673653,387,1249
233277,2010,5012,153.033022,393,1557
233374,1991,11695,67.525809,208,753
233374,1992,12620,76.208503,212,689
233374,1993,13540,78.751414,222,664
233374,1995,15500,87.064605,221,671
233374,1996,16570,83.798951,226,698
233374,1997,17570,92.694678,225,660
233374,1998,18595,87.024325,226,633
233374,1999,19340,107.328863,224,773
233374,2000,20140,116.038631,235.5,632
233374,2001,21700,121.966716,247,696
233374,2002,22995,128.57395,292,668
233374,2003,24170,133.012953,283,730
233374,2004,26520,139.593064,299,640
233374,2005,29250,150.229216,334,577
233374,2006,32870,159.391209,336,540
233374,2007,35718,169.274384,344,605
233374,2008,38850,186.128173,343,485
233374,2009,40010,201.682855,374,505
233374,2010,41610,212.794386,371,506
233426,1991,11250,24.985736,91,403
233426,1992,12000,27.338988,91,395
233426,1993,12625,28.614198,92,415
233426,1995,14100,31.519358,94,405
233426,1996,14750,33.558533,94,408
233426,1997,15380,26.237627,92,407
233426,1998,16035,27.956382,93,400
233426,1999,16655,29.124509,98,428
233426,2000,17320,30.643669,97,403
233426,2001,18186,32.348794,96,452
233426,2002,19186,35.382092,105,417
233426,2003,20355,36.657888,132,477
233426,2004,21504,39.576864,139,434
233426,2005,22848,41.274318,133,464
233426,2006,24048,43.991554,146,433
233426,2007,25550,46.841227,157,471
233426,2008,27210,52.431322,151,458
233426,2009,28734,52.498118,164,480
233426,2010,30314,57.714611,164,503
233541,1991,8100,12.391932,75,153
233541,1992,8750,14.654488,81,186
233541,1993,9800,17.932373,89,164
233541,1995,11470,24.606237,113,179
233541,1996,13700,27.070271,114,214
233541,1997,14400,25.889249,128,223
233541,1998,15080,25.558173,142,251
233541,1999,15700,32.719696,147,249
233541,2000,16300,36.184344,153,303
233541,2001,17000,38.835436,159,268
233541,2002,17510,42.429146,167,267
233541,2003,18310,45.685504,175,317
233541,2004,19090,46.5469,175,301
233541,2005,19900,50.111087,181,158
233541,2006,21090,53.244675,191,50
233541,2007,22040,56.697075,196,287
233541,2008,22740,61.658035,211,292
233541,2009,23850,66.949433,215,320
233541,2010,24780,68.39136,222,297
233897,1991,2300,11.525596,52,303
233897,1992,2650,13.247172,57,219
233897,1993,2988,14.189734,58,229
233897,1995,3200,14.323701,57,255
233897,1996,3258,14.481934,56,234
233897,1997,3348,15.645383,59,279
233897,1998,3520,11.853363,63,268
233897,1999,1930,19.023288,69,274
233897,2000,1930,20.973365,69,252
233897,2001,1885,22.278339,69,280
233897,2002,2055,24.525495,67,315
233897,2003,2630,24.80859,76,296
233897,2004,2788,26.989531,74,336
233897,2005,2984,28.233527,89,314
233897,2006,3252,30.62599,91,349
233897,2007,3422,34.944334,95,332
233897,2008,3482,43.365422,94,350
233897,2009,3586,37.843073,93,314
233897,2010,3910,40.639058,91,323
233921,1991,3304,449.499681,1468,3760
233921,1992,3538,465.13678,1452,3259
233921,1993,3812,471.171223,1485,3631
233921,1995,4087,516.546758,1424,4074
233921,1996,4131,503.789277,1410,4377
233921,1997,4147,558.25447,1414,3910
233921,1998,4305,585.915359,1209,3978
233921,1999,2792,628.937812,1253,4020
233921,2000,2792,670.841623,1274,3878
233921,2001,2792,710.281876,1295,3868
233921,2002,3044,706.133191,1301,3579
233921,2003,4190,703.601849,1251,3635
233921,2004,4513,707.281787,1265,3613
233921,2005,4959,750.663387,1304,3697
233921,2006,5450,826.337186,1340,3423
233921,2007,5772,896.176815,1371,3852
233921,2008,6332,957.835365,1369,4219
233921,2009,6639,983.238767,1364,3885
233921,2010,7309,982.778306,1306,4007
234030,1991,3069,607.414864,780,896
234030,1992,3529,650.185045,768,994
234030,1993,3747,670.147718,784,1001
234030,1995,4030,726.923414,778,1001
234030,1996,4071,745.763884,734,1102
234030,1997,4111,812.014757,770,1313
234030,1998,4182,444.620963,800,1359
234030,1999,2492,473.136106,813,1476
234030,2000,2492,491.315488,819.5,1684
234030,2001,2492,509.566123,826,1682
234030,2002,2716,510.071771,807,1893
234030,2003,3600,499.789964,809,2006
234030,2004,3780,518.035721,834,2051
234030,2005,4012,579.397262,868,1937
234030,2006,4270,656.133528,899,1811
234030,2007,4525,706.062326,1085,1942
234030,2008,4992,747.036697,1119,1858
234030,2009,5253,794.472993,1096,1814
234030,2010,6953,787.456786,1106,1809
234085,1991,4325,29.372906,91,289
234085,1992,4640,28.190817,94,296
234085,1993,4940,28.403465,94,226
234085,1995,5820,31.566316,100,283
234085,1996,6050,32.850718,101,306
234085,1997,6380,34.36657,103,322
234085,1998,6490,37.380572,95,322
234085,1999,2924,40.116321,98,304
234085,2000,2924,44.348465,101,310
234085,2001,2924,47.880795,104,310
234085,2002,3124,43.528655,102,310
234085,2003,3856,46.703116,106,330
234085,2004,4050,49.6221,111,315
234085,2005,4382,52.049908,111,307
234085,2006,4776,56.843831,115,330
234085,2007,5062,60.629342,116,334
234085,2008,5262,100.999558,120,314
234085,2009,5500,69.396826,121,360
234085,2010,6024,69.483221,117,384
234155,1991,2668,53.03494,194,11
234155,1992,2913,47.421389,188,13
234155,1993,3050,48.443341,191,12
234155,1995,3256,55.458246,171,10
234155,1996,3291,53.636044,165,6
234155,1997,3307,58.133939,168,11
234155,1998,3439,60.910875,170,11
234155,1999,1588,62.928257,176,3
234155,2000,1588,71.656584,178,7
234155,2001,1588,84.333341,180,9
234155,2002,1780,77.146445,207,9
234155,2003,2412,80.944385,207,7
234155,2004,2150,80.70791,214,7
234155,2005,2317,89.014376,223,11
234155,2006,3007,95.827352,238,5
234155,2007,3186,108.297882,263,9
234155,2008,3313,112.208049,254,22
234155,2009,3584,122.111792,247,14
234155,2010,3886,125.376039,247,16
234164,1991,6153,14.920568,78,0
234164,1992,6557,16.034138,76,0
234164,1993,7061,17.534339,78,0
234164,1995,8219,20.176516,74,1
234164,1996,8590,20.975303,83,5
234164,1997,8980,17.230367,81,1
234164,1998,9110,17.813727,92,0
234164,1999,8780,19.293334,90,0
234164,2000,8780,20.562091,83,3
234164,2001,9640,21.492861,76,3
234164,2002,16082,24.746765,84,3
234164,2003,10460,24.355352,84,5
234164,2004,11090,25.947494,74,4
234164,2005,11600,24.573759,74,4
234164,2006,11948,23.39115,85,1
234164,2007,12188,23.851325,74,2
234164,2008,12432,25.298897,62,0
234164,2009,12680,25.488849,87,0
234164,2010,13314,29.410034,88,0
235097,1991,1698,78.989946,358,611
235097,1992,1785,82.181118,363,615
235097,1993,2091,88.375969,348,581
235097,1995,2463,90.675923,389,546
235097,1996,2445,93.498492,381,506
235097,1997,2520,93.62107,349,512
235097,1998,2622,95.315132,348,637
235097,1999,2700,100.939479,346,851
235097,2000,2790,110.328502,349,876
235097,2001,2964,119.580469,352,939
235097,2002,3357,121.810941,356,1003
235097,2003,3582,136.301648,371,948
235097,2004,3822,136.341306,396,999
235097,2005,4044,144.073663,411,1124
235097,2006,4278,154.09943,424,941
235097,2007,4805,168.057832,427,897
235097,2008,4701,185.060428,427,1019
235097,2009,5340,188.126013,410,940
235097,2010,6063,181.634153,410,1035
235167,1991,1758,38.920261000000004,160,348
235167,1992,1785,38.664965,157,313
235167,1993,1971,42.528437,154,335
235167,1995,2442,44.675136,154,396
235167,1996,2544,44.029327,151,407
235167,1997,2573,47.930222,153,340
235167,1998,2637,49.182542,156,348
235167,1999,2757,52.383525,165,323
235167,2000,2856,57.789578,162,333
235167,2001,3024,63.527638,159,347
235167,2002,3441,80.374414,161,361
235167,2003,3651,74.67742,157,308
235167,2004,3900,100.320059,160,333
235167,2005,4128,81.343161,158,429
235167,2006,4371,86.175289,158,414
235167,2007,4590,87.767019,158,488
235167,2008,4797,90.310143,164,498
235167,2009,5412,93.827918,169,408
235167,2010,6108,94.563259,169,431
236230,1991,11075,49.086886,225,432
236230,1992,11968,50.347564,225,441
236230,1993,12672,53.213086,229,437
236230,1995,13856,59.333301,229,571
236230,1996,14560,59.557568,232,523
236230,1997,15316,50.449246,231,551
236230,1998,15680,52.386087,229,541
236230,1999,16224,57.235901,234,455
236230,2000,16800,59.912805,230,495
236230,2001,17728,63.637383,226,483
236230,2002,18500,67.566586,214,508
236230,2003,19610,68.258823,228,556
236230,2004,20790,71.500034,237,540
236230,2005,22040,76.365171,202,550
236230,2006,23450,83.130638,220,517
236230,2007,25088,85.945318,235,533
236230,2008,26800,91.654353,211,553
236230,2009,28100,94.11123,206,557
236230,2010,29200,94.935509,209,512
236328,1991,12690,61.499,173,531
236328,1992,13780,67.156,173,557
236328,1993,15220,71.585,175,518
236328,1995,17310,68.566,178,494
236328,1996,18030,75.603,177,525
236328,1997,18940,57.945,178,492
236328,1998,19795,58.716001,181,525
236328,1999,20450,60.73,211,528
236328,2000,21270,63.691,215.5,474
236328,2001,22350,66.973,220,562
236328,2002,23780,69.136,218,531
236328,2003,25190,65.912,235,483
236328,2004,26700,77.023,232,513
236328,2005,28270,79.025,237,497
236328,2006,29870,82.554,238,522
236328,2007,31700,87.405,238,473
236328,2008,33780,94.397,236,540
236328,2009,35440,99.995,230,547
236328,2010,37030,100.85,233,495
236577,1991,10581,41.906,141,311
236577,1992,11301,42.506,144,316
236577,1993,11979,45.187,144,346
236577,1995,13479,51.013,138,340
236577,1996,13680,53.288,140,421
236577,1997,14130,43.01,138,496
236577,1998,14541,43.862,145,506
236577,1999,14924,46.75,152,490
236577,2000,15381,50.686,162.5,532
236577,2001,16335,55.309,173,565
236577,2002,17592,59.892,168,519
236577,2003,18822,65.212,169,599
236577,2004,20139,69.028,177,497
236577,2005,21447,71.916,178,596
236577,2006,23055,74.09,183,514
236577,2007,24783,77.467,187,548
236577,2008,26457,87.772,190,563
236577,2009,27450,85.067,195,484
236577,2010,28602,87.605,201,549
236595,1991,10710,52.071957,186,218
236595,1992,11520,61.774622,211,231
236595,1993,12150,67.39984,237,309
236595,1995,13635,89.343376,293,235
236595,1996,14265,93.234744,288,319
236595,1997,14805,79.508045,288,278
236595,1998,15255,82.08868,303,335
236595,1999,16110,85.295099,311,300
236595,2000,17010,90.230947,321,353
236595,2001,17865,98.184132,331,358
236595,2002,18885,108.236841,312,341
236595,2003,20070,115.19906,312,330
236595,2004,21285,126.257767,354,404
236595,2005,22905,134.303649,355,425
236595,2006,24615,146.505081,360,394
236595,2007,26325,157.632461,406,399
236595,2008,28260,166.906979,413,522
236595,2009,29340,173.232063,393,375
236595,2010,30825,175.03125,423,566
236896,1991,9089,22.196755,107,231
236896,1992,9666,24.127737,112,205
236896,1993,10200,25.715262,117,219
236896,1995,12140,26.053053,121,262
236896,1996,12033,30.695063,125,263
236896,1997,12588,31.489817,135,244
236896,1998,13854,27.175246,135,274
236896,1999,14601,27.636555,128,275
236896,2000,15303,30.017582,132.5,289
236896,2001,16107,32.483816,137,248
236896,2002,16134,33.885712,133,282
236896,2003,16860,35.387757,135,265
236896,2004,17655,39.864243,140,279
236896,2005,18696,38.275163,138,229
236896,2006,19725,40.942781,133,238
236896,2007,20910,42.053249,126,263
236896,2008,21726,43.424496,127,224
236896,2009,22575,44.55942,118,241
236896,2010,23229,43.139411,119,243
236939,1991,2178,347.496606,973,1544
236939,1992,2254,360.897245,962,1703
236939,1993,2532,374.000966,965,2000
236939,1995,3022,408.167981,983,2022
236939,1996,3142,438.01062,1004,1828
236939,1997,3266,454.107002,1000,1791
236939,1998,3396,467.667717,1006,2353
236939,1999,3233,472.95475,980,2042
236939,2000,3351,497.814989,985.5,1982
236939,2001,3574,542.695662,991,2044
236939,2002,4145,606.172643,1013,2139
236939,2003,4435,615.532567,1018,2355
236939,2004,4745,642.457502,1016,2398
236939,2005,5077,679.157967,1028,2301
236939,2006,5432,714.504144,1049,2108
236939,2007,5812,744.406851,1118,2468
236939,2008,6218,831.103756,1215,2610
236939,2009,7088,841.37936,1166,2665
236939,2010,8080,845.005761,1182,2276
236948,1991,2178,1065.914,1890,2295
236948,1992,2253,1135.659,1883,2282
236948,1993,2532,1259.487,1906,2084
236948,1995,3019,1408.205,1855,2182
236948,1996,3250,1458.911,1858,2227
236948,1997,3366,1528.754,1861,2438
236948,1998,3495,1626.574,1900,2172
236948,1999,3251,1825.467,1930,2303
236948,2000,3638,1956.961,2684,2632
236948,2001,3593,2151.293,3438,2693
236948,2002,4167,2276.752668,2009,2615
236948,2003,4458,2420.594261,1768,2652
236948,2004,4770,2560.18579,1787,2614
236948,2005,5103,2730.036873,1947,2641
236948,2006,5460,2889.526814,1978,2845
236948,2007,5842,3045.886326,1852,2697
236948,2008,6250,3242.807934,1881,2762
236948,2009,7125,3473.693012,1839,2400
236948,2010,8122,3535.634308,1880,2506
237011,1991,1698,94.586815,410,1332
237011,1992,1785,103.772155,408,1208
237011,1993,2120,110.6988,385,1231
237011,1995,2523,114.125219,397,1379
237011,1996,2613,119.198546,414,1596
237011,1997,2526,127.45432,433,1606
237011,1998,2622,136.013835,433,1629
237011,1999,2737,140.621417,443,1749
237011,2000,2832,149.58334,445.5,2013
237011,2001,3015,161.185271,448,1755
237011,2002,3408,165.92035,455,1768
237011,2003,3639,183.107443,453,1789
237011,2004,3885,179.356499,457,1922
237011,2005,4113,191.826674,489,1856
237011,2006,4356,202.259478,485,1902
237011,2007,4568,218.845743,520,1949
237011,2008,4788,230.071905,522,2018
237011,2009,5397,236.052915,513,2015
237011,2010,6081,241.845757,504,2061
237057,1991,13110,26.922522,104,269
237057,1992,14360,26.674126,99,285
237057,1993,15650,30.552234,93,289
237057,1995,17630,39.253001,100,306
237057,1996,18650,39.534507,98,295
237057,1997,19580,30.893568,102,321
237057,1998,20120,32.74,105,337
237057,1999,20720,34.582213,107,313
237057,2000,21550,36.885614,111,291
237057,2001,22600,37.749122,115,273
237057,2002,24070,40.777197,129,274
237057,2003,25400,44.48848,136,236
237057,2004,26870,47.660832,124,259
237057,2005,28400,49.443935,140,231
237057,2006,30530,51.859736,150,241
237057,2007,32670,54.877949,144,269
237057,2008,34880,57.566463,152,276
237057,2009,36620,63.760573,140,275
237057,2010,38450,61.512574,149,283
237066,1991,10300,19.374004,70,203
237066,1992,11029,19.26323,80,218
237066,1993,11965,19.469342,93,305
237066,1995,13410,28.461748,87,331
237066,1996,14100,31.334322,89,252
237066,1997,14750,25.362895,84,345
237066,1998,15370,26.699443,82,313
237066,1999,15970,29.111326,83,358
237066,2000,16700,30.29877,93.5,354
237066,2001,17800,32.288119,104,396
237066,2002,18550,35.107079,112,373
237066,2003,19810,37.162717,119,364
237066,2004,20980,40.406247,119,406
237066,2005,22400,42.455785,120,383
237066,2006,23850,45.473043,124,408
237066,2007,25382,49.373889,127,456
237066,2008,27100,53.622786,133,458
237066,2009,28320,58.433329,140,457
237066,2010,29890,60.328517,162,542
237215,1991,1454,11.173834,92,280
237215,1992,1729,12.481434,93,336
237215,1993,1832,13.775622,91,312
237215,1995,1916,12.901186,84,387
237215,1996,2000,15.414374,77,368
237215,1997,2044,17.365204,77,391
237215,1998,2110,17.845742,79,382
237215,1999,1140,19.432717,80,342
237215,2000,2288,20.697971,80,401
237215,2001,2288,22.497613,80,343
237215,2002,2598,20.819754,85,454
237215,2003,2806,22.515053,94,251
237215,2004,3114,26.446376,99,211
237215,2005,3410,20.584707,75,219
237215,2006,3648,20.929861,75,211
237215,2007,3984,20.511929,77,252
237215,2008,4272,22.843787,74,235
237215,2009,4596,23.905256,78,253
237215,2010,4596,23.847588,76,254
237330,1991,1602,16.165881,88,376
237330,1992,1736,18.006734,91,364
237330,1993,1936,19.520792,94,452
237330,1995,2150,19.904995,94,494
237330,1996,2218,19.921167,93,519
237330,1997,2310,21.111225,100,662
237330,1998,2388,25.406386,96,500
237330,1999,250,26.751214,91,560
237330,2000,250,29.011149,95.5,642
237330,2001,250,31.647482,100,594
237330,2002,250,29.893021,97,534
237330,2003,250,30.229594,95,463
237330,2004,250,29.942234,98,443
237330,2005,250,30.019441,94,582
237330,2006,250,31.956107,95,517
237330,2007,250,31.808869,101,554
237330,2008,250,33.854319,106,631
237330,2009,4974,37.362473,108,540
237330,2010,4974,40.281971,108,490
237358,1991,7600,11.975954,55,123
237358,1992,8050,12.208644,55,186
237358,1993,8980,13.341596,55,160
237358,1995,10330,13.700528,50,171
