unitid,instnm,semester,quarter,year,yearofsem,after
199120,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,1,0,2001,NA,NA
199120,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,1,0,2002,NA,NA
199120,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,1,0,2003,NA,NA
199120,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,1,0,2004,NA,NA
199120,University of North Carolina at Chapel Hill,1,0,2005,NA,NA
199120,University of North Carolina at Chapel Hill,1,0,2006,NA,NA
199120,University of North Carolina at Chapel Hill,1,0,2007,NA,NA
199120,University of North Carolina at Chapel Hill,1,0,2008,NA,NA
199120,University of North Carolina at Chapel Hill,1,0,2009,NA,NA
199120,University of North Carolina at Chapel Hill,1,0,2010,NA,NA
199139,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,1,0,1991,NA,NA
199139,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,1,0,1992,NA,NA
199139,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,1,0,1993,NA,NA
199139,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,1,0,1995,NA,NA
199139,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,1,0,1996,NA,NA
199139,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,1,0,1997,NA,NA
199139,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,1,0,1998,NA,NA
199139,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,1,0,1999,NA,NA
199139,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,1,0,2000,NA,NA
199139,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,1,0,2001,NA,NA
199139,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,1,0,2002,NA,NA
199139,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,1,0,2003,NA,NA
199139,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,1,0,2004,NA,NA
199139,University of North Carolina at Charlotte,1,0,2005,NA,NA
199139,University of North Carolina at Charlotte,1,0,2006,NA,NA
199139,University of North Carolina at Charlotte,1,0,2007,NA,NA
199139,University of North Carolina at Charlotte,1,0,2008,NA,NA
199139,University of North Carolina at Charlotte,1,0,2009,NA,NA
199139,University of North Carolina at Charlotte,1,0,2010,NA,NA
199148,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,1,0,1991,NA,NA
199148,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,1,0,1992,NA,NA
199148,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,1,0,1993,NA,NA
199148,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,1,0,1995,NA,NA
199148,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,1,0,1996,NA,NA
199148,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,1,0,1997,NA,NA
199148,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,1,0,1998,NA,NA
199148,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,1,0,1999,NA,NA
199148,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,1,0,2000,NA,NA
199148,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,1,0,2001,NA,NA
199148,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,1,0,2002,NA,NA
199148,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,1,0,2003,NA,NA
199148,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,1,0,2004,NA,NA
199148,University of North Carolina at Greensboro,1,0,2005,NA,NA
199148,University of North Carolina at Greensboro,1,0,2006,NA,NA
199148,University of North Carolina at Greensboro,1,0,2007,NA,NA
199148,University of North Carolina at Greensboro,1,0,2008,NA,NA
199148,University of North Carolina at Greensboro,1,0,2009,NA,NA
199148,University of North Carolina at Greensboro,1,0,2010,NA,NA
199157,NORTH CAROLINA CENTRAL UNIVERSITY,1,0,1991,NA,NA
199157,NORTH CAROLINA CENTRAL UNIVERSITY,1,0,1992,NA,NA
199157,NORTH CAROLINA CENTRAL UNIVERSITY,1,0,1993,NA,NA
199157,NORTH CAROLINA CENTRAL UNIVERSITY,1,0,1995,NA,NA
199157,NORTH CAROLINA CENTRAL UNIVERSITY,1,0,1996,NA,NA
199157,NORTH CAROLINA CENTRAL UNIVERSITY,1,0,1997,NA,NA
199157,NORTH CAROLINA CENTRAL UNIVERSITY,1,0,1998,NA,NA
199157,NORTH CAROLINA CENTRAL UNIVERSITY,1,0,1999,NA,NA
199157,NORTH CAROLINA CENTRAL UNIVERSITY,1,0,2000,NA,NA
199157,NORTH CAROLINA CENTRAL UNIVERSITY,1,0,2001,NA,NA
199157,NORTH CAROLINA CENTRAL UNIVERSITY,1,0,2002,NA,NA
199157,NORTH CAROLINA CENTRAL UNIVERSITY,1,0,2003,NA,NA
199157,NORTH CAROLINA CENTRAL UNIVERSITY,1,0,2004,NA,NA
199157,North Carolina Central University,1,0,2005,NA,NA
199157,North Carolina Central University,1,0,2006,NA,NA
199157,North Carolina Central University,1,0,2007,NA,NA
199157,North Carolina Central University,1,0,2008,NA,NA
199157,North Carolina Central University,1,0,2009,NA,NA
199157,North Carolina Central University,1,0,2010,NA,NA
199193,NORTH CAROLINA STATE UNIVERSITY AT RALEIGH,1,0,1991,NA,NA
199193,NORTH CAROLINA STATE UNIVERSITY AT RALEIGH,1,0,1992,NA,NA
199193,NORTH CAROLINA STATE UNIVERSITY AT RALEIGH,1,0,1993,NA,NA
199193,NORTH CAROLINA STATE UNIVERSITY AT RALEIGH,1,0,1995,NA,NA
199193,NORTH CAROLINA STATE UNIVERSITY AT RALEIGH,1,0,1996,NA,NA
199193,NORTH CAROLINA STATE UNIVERSITY AT RALEIGH,1,0,1997,NA,NA
199193,NORTH CAROLINA STATE UNIVERSITY AT RALEIGH,1,0,1998,NA,NA
199193,NORTH CAROLINA STATE UNIVERSITY AT RALEIGH,1,0,1999,NA,NA
199193,NORTH CAROLINA STATE UNIVERSITY AT RALEIGH,1,0,2000,NA,NA
199193,NORTH CAROLINA STATE UNIVERSITY AT RALEIGH,1,0,2001,NA,NA
199193,NORTH CAROLINA STATE UNIVERSITY AT RALEIGH,1,0,2002,NA,NA
199193,NORTH CAROLINA STATE UNIVERSITY AT RALEIGH,1,0,2003,NA,NA
199193,NORTH CAROLINA STATE UNIVERSITY AT RALEIGH,1,0,2004,NA,NA
199193,North Carolina State University at Raleigh,1,0,2005,NA,NA
199193,North Carolina State University at Raleigh,1,0,2006,NA,NA
199193,North Carolina State University at Raleigh,1,0,2007,NA,NA
199193,North Carolina State University at Raleigh,1,0,2008,NA,NA
199193,North Carolina State University at Raleigh,1,0,2009,NA,NA
199193,North Carolina State University at Raleigh,1,0,2010,NA,NA
199218,UNIVERSITY OF NORTH CAROLINA AT WILMINGTON,1,0,1991,NA,NA
199218,UNIVERSITY OF NORTH CAROLINA AT WILMINGTON,1,0,1992,NA,NA
199218,UNIVERSITY OF NORTH CAROLINA AT WILMINGTON,1,0,1993,NA,NA
199218,UNIVERSITY OF NORTH CAROLINA AT WILMINGTON,1,0,1995,NA,NA
199218,UNIVERSITY OF NORTH CAROLINA AT WILMINGTON,1,0,1996,NA,NA
199218,UNIVERSITY OF NORTH CAROLINA-WILMINGTON,1,0,1997,NA,NA
199218,UNIVERSITY OF NORTH CAROLINA-WILMINGTON,1,0,1998,NA,NA
199218,UNIVERSITY OF NORTH CAROLINA-WILMINGTON,1,0,1999,NA,NA
199218,UNIVERSITY OF NORTH CAROLINA-WILMINGTON,1,0,2000,NA,NA
199218,UNIVERSITY OF NORTH CAROLINA-WILMINGTON,1,0,2001,NA,NA
199218,UNIVERSITY OF NORTH CAROLINA-WILMINGTON,1,0,2002,NA,NA
199218,UNIVERSITY OF NORTH CAROLINA-WILMINGTON,1,0,2003,NA,NA
199218,UNIVERSITY OF NORTH CAROLINA-WILMINGTON,1,0,2004,NA,NA
199218,University of North Carolina-Wilmington,1,0,2005,NA,NA
199218,University of North Carolina-Wilmington,1,0,2006,NA,NA
199218,University of North Carolina-Wilmington,1,0,2007,NA,NA
199218,University of North Carolina-Wilmington,1,0,2008,NA,NA
199218,University of North Carolina-Wilmington,1,0,2009,NA,NA
199218,University of North Carolina at Wilmington,1,0,2010,NA,NA
199281,PEMBROKE STATE UNIVERSITY,1,0,1991,NA,NA
199281,PEMBROKE STATE UNIVERSITY,1,0,1992,NA,NA
199281,PEMBROKE STATE UNIVERSITY,1,0,1993,NA,NA
199281,UNIVERSITY OF NORTH CAROLINA-PEMBROKE,1,0,1995,NA,NA
199281,UNIVERSITY OF NORTH CAROLINA-PEMBROKE,1,0,1996,NA,NA
199281,UNIVERSITY OF NORTH CAROLINA-PEMBROKE,1,0,1997,NA,NA
199281,UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,1,0,1998,NA,NA
199281,UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,1,0,1999,NA,NA
199281,UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,1,0,2000,NA,NA
199281,UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,1,0,2001,NA,NA
199281,UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,1,0,2002,NA,NA
199281,UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,1,0,2003,NA,NA
199281,UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,1,0,2004,NA,NA
199281,University of North Carolina at Pembroke,1,0,2005,NA,NA
199281,University of North Carolina at Pembroke,1,0,2006,NA,NA
199281,University of North Carolina at Pembroke,1,0,2007,NA,NA
199281,University of North Carolina at Pembroke,1,0,2008,NA,NA
199281,University of North Carolina at Pembroke,1,0,2009,NA,NA
199281,University of North Carolina at Pembroke,1,0,2010,NA,NA
199306,PFEIFFER COLLEGE,1,0,1991,NA,NA
199306,PFEIFFER COLLEGE,1,0,1992,NA,NA
199306,PFEIFFER COLLEGE,1,0,1993,NA,NA
199306,PFEIFFER UNIVERSITY,1,0,1995,NA,NA
199306,PFEIFFER UNIVERSITY,1,0,1996,NA,NA
199306,PFEIFFER UNIVERSITY,1,0,1997,NA,NA
199306,PFEIFFER UNIVERSITY,1,0,1998,NA,NA
199306,PFEIFFER UNIVERSITY,1,0,1999,NA,NA
199306,PFEIFFER UNIVERSITY,1,0,2000,NA,NA
199306,PFEIFFER UNIVERSITY,1,0,2001,NA,NA
199306,PFEIFFER UNIVERSITY,1,0,2002,NA,NA
199306,PFEIFFER UNIVERSITY,1,0,2003,NA,NA
199306,PFEIFFER UNIVERSITY,1,0,2004,NA,NA
199306,Pfeiffer University,1,0,2005,NA,NA
199306,Pfeiffer University,1,0,2006,NA,NA
199306,Pfeiffer University,1,0,2007,NA,NA
199306,Pfeiffer University,1,0,2008,NA,NA
199306,Pfeiffer University,1,0,2009,NA,NA
199306,Pfeiffer University,1,0,2010,NA,NA
199412,QUEENS COLLEGE,1,0,1991,NA,NA
199412,QUEENS COLLEGE,1,0,1992,NA,NA
199412,QUEENS COLLEGE,1,0,1993,NA,NA
199412,QUEENS COLLEGE,1,0,1995,NA,NA
199412,QUEENS COLLEGE,1,0,1996,NA,NA
199412,QUEENS COLLEGE,1,0,1997,NA,NA
199412,QUEENS COLLEGE,1,0,1998,NA,NA
199412,QUEENS COLLEGE,1,0,1999,NA,NA
199412,QUEENS COLLEGE,1,0,2000,NA,NA
199412,QUEENS COLLEGE,1,0,2001,NA,NA
199412,QUEENS UNIVERSITY OF CHARLOTTE,1,0,2002,NA,NA
199412,QUEENS UNIVERSITY OF CHARLOTTE,1,0,2003,NA,NA
199412,QUEENS UNIVERSITY OF CHARLOTTE,1,0,2004,NA,NA
199412,Queens University of Charlotte,1,0,2005,NA,NA
199412,Queens University of Charlotte,1,0,2006,NA,NA
199412,Queens University of Charlotte,1,0,2007,NA,NA
199412,Queens University of Charlotte,1,0,2008,NA,NA
199412,Queens University of Charlotte,1,0,2009,NA,NA
199412,Queens University of Charlotte,1,0,2010,NA,NA
199582,SAINT AUGUSTINE'S COLLEGE,1,0,1991,NA,NA
199582,SAINT AUGUSTINE'S COLLEGE,1,0,1992,NA,NA
199582,SAINT AUGUSTINES COLLEGE,1,0,1993,NA,NA
199582,SAINT AUGUSTINES COLLEGE,1,0,1995,NA,NA
199582,SAINT AUGUSTINES COLLEGE,1,0,1996,NA,NA
199582,SAINT AUGUSTINES COLLEGE,1,0,1997,NA,NA
199582,SAINT AUGUSTINES COLLEGE,1,0,1998,NA,NA
199582,SAINT AUGUSTINES COLLEGE,1,0,1999,NA,NA
199582,SAINT AUGUSTINES COLLEGE,1,0,2000,NA,NA
199582,SAINT AUGUSTINES COLLEGE,1,0,2001,NA,NA
199582,SAINT AUGUSTINES COLLEGE,1,0,2002,NA,NA
199582,SAINT AUGUSTINES COLLEGE,1,0,2003,NA,NA
199582,SAINT AUGUSTINES COLLEGE,1,0,2004,NA,NA
199582,Saint Augustines College,1,0,2005,NA,NA
199582,Saint Augustines College,1,0,2006,NA,NA
199582,Saint Augustines College,1,0,2007,NA,NA
199582,Saint Augustines College,1,0,2008,NA,NA
199582,Saint Augustines College,1,0,2009,NA,NA
199582,Saint Augustines College,1,0,2010,NA,NA
199643,SHAW UNIVERSITY,1,0,1991,NA,NA
199643,SHAW UNIVERSITY,1,0,1992,NA,NA
199643,SHAW UNIVERSITY,1,0,1993,NA,NA
199643,SHAW UNIVERSITY,1,0,1995,NA,NA
199643,SHAW UNIVERSITY,1,0,1996,NA,NA
199643,SHAW UNIVERSITY,1,0,1997,NA,NA
199643,SHAW UNIVERSITY,1,0,1998,NA,NA
199643,SHAW UNIVERSITY,1,0,1999,NA,NA
199643,SHAW UNIVERSITY,1,0,2000,NA,NA
199643,SHAW UNIVERSITY,1,0,2001,NA,NA
199643,SHAW UNIVERSITY,1,0,2002,NA,NA
199643,SHAW UNIVERSITY,1,0,2003,NA,NA
199643,SHAW UNIVERSITY,1,0,2004,NA,NA
199643,Shaw University,1,0,2005,NA,NA
199643,Shaw University,1,0,2006,NA,NA
199643,Shaw University,1,0,2007,NA,NA
199643,Shaw University,1,0,2008,NA,NA
199643,Shaw University,1,0,2009,NA,NA
199643,Shaw University,1,0,2010,NA,NA
199847,WAKE FOREST UNIVERSITY,1,0,1991,NA,NA
199847,WAKE FOREST UNIVERSITY,1,0,1992,NA,NA
199847,WAKE FOREST UNIVERSITY,1,0,1993,NA,NA
199847,WAKE FOREST UNIVERSITY,1,0,1995,NA,NA
199847,WAKE FOREST UNIVERSITY,1,0,1996,NA,NA
199847,WAKE FOREST UNIVERSITY,1,0,1997,NA,NA
199847,WAKE FOREST UNIVERSITY,1,0,1998,NA,NA
199847,WAKE FOREST UNIVERSITY,1,0,1999,NA,NA
199847,WAKE FOREST UNIVERSITY,1,0,2000,NA,NA
199847,WAKE FOREST UNIVERSITY,1,0,2001,NA,NA
199847,WAKE FOREST UNIVERSITY,1,0,2002,NA,NA
199847,WAKE FOREST UNIVERSITY,1,0,2003,NA,NA
199847,WAKE FOREST UNIVERSITY,1,0,2004,NA,NA
199847,Wake Forest University,1,0,2005,NA,NA
199847,Wake Forest University,1,0,2006,NA,NA
199847,Wake Forest University,1,0,2007,NA,NA
199847,Wake Forest University,1,0,2008,NA,NA
199847,Wake Forest University,1,0,2009,NA,NA
199847,Wake Forest University,1,0,2010,NA,NA
199962,WINGATE COLLEGE,1,0,1991,NA,NA
199962,WINGATE COLLEGE,1,0,1992,NA,NA
199962,WINGATE COLLEGE,1,0,1993,NA,NA
199962,WINGATE UNIVERSITY,1,0,1995,NA,NA
199962,WINGATE UNIVERSITY,1,0,1996,NA,NA
199962,WINGATE UNIVERSITY,1,0,1997,NA,NA
199962,WINGATE UNIVERSITY,1,0,1998,NA,NA
199962,WINGATE UNIVERSITY,1,0,1999,NA,NA
199962,WINGATE UNIVERSITY,1,0,2000,NA,NA
199962,WINGATE UNIVERSITY,1,0,2001,NA,NA
199962,WINGATE UNIVERSITY,1,0,2002,NA,NA
199962,WINGATE UNIVERSITY,1,0,2003,NA,NA
199962,WINGATE UNIVERSITY,1,0,2004,NA,NA
199962,Wingate University,1,0,2005,NA,NA
199962,Wingate University,1,0,2006,NA,NA
199962,Wingate University,1,0,2007,NA,NA
199962,Wingate University,1,0,2008,NA,NA
199962,Wingate University,1,0,2009,NA,NA
199962,Wingate University,1,0,2010,NA,NA
199999,WINSTON-SALEM STATE UNIVERSITY,1,0,1991,NA,NA
199999,WINSTON-SALEM STATE UNIVERSITY,1,0,1992,NA,NA
199999,WINSTON-SALEM STATE UNIVERSITY,1,0,1993,NA,NA
199999,WINSTON-SALEM STATE UNIVERSITY,1,0,1995,NA,NA
199999,WINSTON-SALEM STATE UNIVERSITY,1,0,1996,NA,NA
199999,WINSTON-SALEM STATE UNIVERSITY,1,0,1997,NA,NA
199999,WINSTON SALEM STATE UNIVERSITY,1,0,1998,NA,NA
199999,WINSTON-SALEM STATE UNIVERSITY,1,0,1999,NA,NA
199999,WINSTON-SALEM STATE UNIVERSITY,1,0,2000,NA,NA
199999,WINSTON-SALEM STATE UNIVERSITY,1,0,2001,NA,NA
199999,WINSTON-SALEM STATE UNIVERSITY,1,0,2002,NA,NA
199999,WINSTON-SALEM STATE UNIVERSITY,1,0,2003,NA,NA
199999,WINSTON-SALEM STATE UNIVERSITY,1,0,2004,NA,NA
199999,Winston-Salem State University,1,0,2005,NA,NA
199999,Winston-Salem State University,1,0,2006,NA,NA
199999,Winston-Salem State University,1,0,2007,NA,NA
199999,Winston-Salem State University,1,0,2008,NA,NA
199999,Winston-Salem State University,1,0,2009,NA,NA
199999,Winston-Salem State University,1,0,2010,NA,NA
200004,WESTERN CAROLINA UNIVERSITY,1,0,1991,NA,NA
200004,WESTERN CAROLINA UNIVERSITY,1,0,1992,NA,NA
200004,WESTERN CAROLINA UNIVERSITY,1,0,1993,NA,NA
200004,WESTERN CAROLINA UNIVERSITY,1,0,1995,NA,NA
200004,WESTERN CAROLINA UNIVERSITY,1,0,1996,NA,NA
200004,WESTERN CAROLINA UNIVERSITY,1,0,1997,NA,NA
200004,WESTERN CAROLINA UNIVERSITY,1,0,1998,NA,NA
200004,WESTERN CAROLINA UNIVERSITY,1,0,1999,NA,NA
200004,WESTERN CAROLINA UNIVERSITY,1,0,2000,NA,NA
200004,WESTERN CAROLINA UNIVERSITY,1,0,2001,NA,NA
200004,WESTERN CAROLINA UNIVERSITY,1,0,2002,NA,NA
200004,WESTERN CAROLINA UNIVERSITY,1,0,2003,NA,NA
200004,WESTERN CAROLINA UNIVERSITY,1,0,2004,NA,NA
200004,Western Carolina University,1,0,2005,NA,NA
200004,Western Carolina University,1,0,2006,NA,NA
200004,Western Carolina University,1,0,2007,NA,NA
200004,Western Carolina University,1,0,2008,NA,NA
200004,Western Carolina University,1,0,2009,NA,NA
200004,Western Carolina University,1,0,2010,NA,NA
200059,DICKINSON STATE UNIVERSITY,1,0,1991,NA,NA
200059,DICKINSON STATE UNIVERSITY,1,0,1992,NA,NA
200059,DICKINSON STATE UNIVERSITY,1,0,1993,NA,NA
200059,DICKINSON STATE UNIVERSITY,1,0,1995,NA,NA
200059,DICKINSON STATE UNIVERSITY,1,0,1996,NA,NA
200059,DICKINSON STATE UNIVERSITY,1,0,1997,NA,NA
200059,DICKINSON STATE UNIVERSITY,1,0,1998,NA,NA
200059,DICKINSON STATE UNIVERSITY,1,0,1999,NA,NA
200059,DICKINSON STATE UNIVERSITY,1,0,2000,NA,NA
200059,DICKINSON STATE UNIVERSITY,1,0,2001,NA,NA
200059,DICKINSON STATE UNIVERSITY,1,0,2002,NA,NA
200059,DICKINSON STATE UNIVERSITY,1,0,2003,NA,NA
200059,DICKINSON STATE UNIVERSITY,1,0,2004,NA,NA
200059,Dickinson State University,1,0,2005,NA,NA
200059,Dickinson State University,1,0,2006,NA,NA
200059,Dickinson State University,1,0,2007,NA,NA
200059,Dickinson State University,1,0,2008,NA,NA
200059,Dickinson State University,1,0,2009,NA,NA
200059,Dickinson State University,1,0,2010,NA,NA
200156,JAMESTOWN COLLEGE,1,0,1991,NA,NA
200156,JAMESTOWN COLLEGE,1,0,1992,NA,NA
200156,JAMESTOWN COLLEGE,1,0,1993,NA,NA
200156,JAMESTOWN COLLEGE,1,0,1995,NA,NA
200156,JAMESTOWN COLLEGE,1,0,1996,NA,NA
200156,JAMESTOWN COLLEGE,1,0,1997,NA,NA
200156,JAMESTOWN COLLEGE,1,0,1998,NA,NA
200156,JAMESTOWN COLLEGE,1,0,1999,NA,NA
200156,JAMESTOWN COLLEGE,1,0,2000,NA,NA
200156,JAMESTOWN COLLEGE,1,0,2001,NA,NA
200156,JAMESTOWN COLLEGE,1,0,2002,NA,NA
200156,JAMESTOWN COLLEGE,1,0,2003,NA,NA
200156,JAMESTOWN COLLEGE,1,0,2004,NA,NA
200156,Jamestown College,1,0,2005,NA,NA
200156,Jamestown College,1,0,2006,NA,NA
200156,Jamestown College,1,0,2007,NA,NA
200156,Jamestown College,1,0,2008,NA,NA
200156,Jamestown College,1,0,2009,NA,NA
200156,Jamestown College,1,0,2010,NA,NA
200217,UNIVERSITY OF MARY,1,0,1991,NA,NA
200217,UNIVERSITY OF MARY,1,0,1992,NA,NA
200217,UNIVERSITY OF MARY,1,0,1993,NA,NA
200217,UNIVERSITY OF MARY,1,0,1995,NA,NA
200217,UNIVERSITY OF MARY,1,0,1996,NA,NA
200217,UNIVERSITY OF MARY,1,0,1997,NA,NA
200217,UNIVERSITY OF MARY,1,0,1998,NA,NA
200217,UNIVERSITY OF MARY,1,0,1999,NA,NA
200217,UNIVERSITY OF MARY,1,0,2000,NA,NA
200217,UNIVERSITY OF MARY,1,0,2001,NA,NA
200217,UNIVERSITY OF MARY,1,0,2002,NA,NA
200217,UNIVERSITY OF MARY,1,0,2003,NA,NA
200217,UNIVERSITY OF MARY,1,0,2004,NA,NA
200217,University of Mary,1,0,2005,NA,NA
200217,University of Mary,1,0,2006,NA,NA
200217,University of Mary,1,0,2007,NA,NA
200217,University of Mary,1,0,2008,NA,NA
200217,University of Mary,1,0,2009,NA,NA
200217,University of Mary,1,0,2010,NA,NA
200226,MAYVILLE STATE UNIVERSITY,0,1,1991,1992,0
200226,MAYVILLE STATE UNIVERSITY,1,0,1992,1992,1
200226,MAYVILLE STATE UNIVERSITY,1,0,1993,1992,1
200226,MAYVILLE STATE UNIVERSITY,1,0,1995,1992,1
200226,MAYVILLE STATE UNIVERSITY,1,0,1996,1992,1
200226,MAYVILLE STATE UNIVERSITY,1,0,1997,1992,1
200226,MAYVILLE STATE UNIVERSITY,1,0,1998,1992,1
200226,MAYVILLE STATE UNIVERSITY,1,0,1999,1992,1
200226,MAYVILLE STATE UNIVERSITY,1,0,2000,1992,1
200226,MAYVILLE STATE UNIVERSITY,1,0,2001,1992,1
200226,MAYVILLE STATE UNIVERSITY,1,0,2002,1992,1
200226,MAYVILLE STATE UNIVERSITY,1,0,2003,1992,1
200226,MAYVILLE STATE UNIVERSITY,1,0,2004,1992,1
200226,Mayville State University,1,0,2005,1992,1
200226,Mayville State University,1,0,2006,1992,1
200226,Mayville State University,1,0,2007,1992,1
200226,Mayville State University,1,0,2008,1992,1
200226,Mayville State University,1,0,2009,1992,1
200226,Mayville State University,1,0,2010,1992,1
200253,MINOT STATE UNIVERSITY,0,1,1991,1992,0
200253,MINOT STATE UNIVERSITY,1,0,1992,1992,1
200253,MINOT STATE UNIVERSITY,1,0,1993,1992,1
200253,MINOT STATE UNIVERSITY,1,0,1995,1992,1
200253,MINOT STATE UNIVERSITY,1,0,1996,1992,1
200253,MINOT STATE UNIVERSITY,1,0,1997,1992,1
200253,MINOT STATE UNIVERSITY,1,0,1998,1992,1
200253,MINOT STATE UNIVERSITY,1,0,1999,1992,1
200253,MINOT STATE UNIVERSITY,1,0,2000,1992,1
200253,MINOT STATE UNIVERSITY,1,0,2001,1992,1
200253,MINOT STATE UNIVERSITY,1,0,2002,1992,1
200253,MINOT STATE UNIVERSITY,1,0,2003,1992,1
200253,MINOT STATE UNIVERSITY,1,0,2004,1992,1
200253,Minot State University,1,0,2005,1992,1
200253,Minot State University,1,0,2006,1992,1
200253,Minot State University,1,0,2007,1992,1
200253,Minot State University,1,0,2008,1992,1
200253,Minot State University,1,0,2009,1992,1
200253,Minot State University,1,0,2010,1992,1
200280,UNIVERSITY OF NORTH DAKOTA-MAIN CAMPUS,1,0,1991,NA,NA
200280,UNIVERSITY OF NORTH DAKOTA-MAIN CAMPUS,1,0,1992,NA,NA
200280,UNIVERSITY OF NORTH DAKOTA-MAIN CAMPUS,1,0,1993,NA,NA
200280,UNIVERSITY OF NORTH DAKOTA-MAIN CAMPUS,1,0,1995,NA,NA
200280,UNIVERSITY OF NORTH DAKOTA-MAIN CAMPUS,1,0,1996,NA,NA
200280,UNIVERSITY OF NORTH DAKOTA-MAIN CAMPUS,1,0,1997,NA,NA
200280,UNIVERSITY OF NORTH DAKOTA-MAIN CAMPUS,1,0,1998,NA,NA
200280,UNIVERSITY OF NORTH DAKOTA-MAIN CAMPUS,1,0,1999,NA,NA
200280,UNIVERSITY OF NORTH DAKOTA-MAIN CAMPUS,1,0,2000,NA,NA
200280,UNIVERSITY OF NORTH DAKOTA-MAIN CAMPUS,1,0,2001,NA,NA
200280,UNIVERSITY OF NORTH DAKOTA-MAIN CAMPUS,1,0,2002,NA,NA
200280,UNIVERSITY OF NORTH DAKOTA-MAIN CAMPUS,1,0,2003,NA,NA
200280,UNIVERSITY OF NORTH DAKOTA-MAIN CAMPUS,1,0,2004,NA,NA
200280,University of North Dakota,1,0,2005,NA,NA
200280,University of North Dakota,1,0,2006,NA,NA
200280,University of North Dakota,1,0,2007,NA,NA
200280,University of North Dakota,1,0,2008,NA,NA
200280,University of North Dakota,1,0,2009,NA,NA
200280,University of North Dakota,1,0,2010,NA,NA
200332,NORTH DAKOTA STATE UNIVERSITY MAIN CAMPUS,0,1,1991,1992,0
200332,NORTH DAKOTA STATE UNIVERSITY MAIN CAMPUS,1,0,1992,1992,1
200332,NORTH DAKOTA STATE UNIVERSITY MAIN CAMPUS,1,0,1993,1992,1
200332,NORTH DAKOTA STATE UNIVERSITY MAIN CAMPUS,1,0,1995,1992,1
200332,NORTH DAKOTA STATE UNIVERSITY MAIN CAMPUS,1,0,1996,1992,1
200332,NORTH DAKOTA STATE UNIVERSITY MAIN CAMPUS,1,0,1997,1992,1
200332,NORTH DAKOTA STATE UNIVERSITY-MAIN CAMPUS,1,0,1998,1992,1
200332,NORTH DAKOTA STATE UNIVERSITY-MAIN CAMPUS,1,0,1999,1992,1
200332,NORTH DAKOTA STATE UNIVERSITY-MAIN CAMPUS,1,0,2000,1992,1
200332,NORTH DAKOTA STATE UNIVERSITY-MAIN CAMPUS,1,0,2001,1992,1
200332,NORTH DAKOTA STATE UNIVERSITY-MAIN CAMPUS,1,0,2002,1992,1
200332,NORTH DAKOTA STATE UNIVERSITY-MAIN CAMPUS,1,0,2003,1992,1
200332,NORTH DAKOTA STATE UNIVERSITY-MAIN CAMPUS,1,0,2004,1992,1
200332,North Dakota State University-Main Campus,1,0,2005,1992,1
200332,North Dakota State University-Main Campus,1,0,2006,1992,1
200332,North Dakota State University-Main Campus,1,0,2007,1992,1
200332,North Dakota State University-Main Campus,1,0,2008,1992,1
200332,North Dakota State University-Main Campus,1,0,2009,1992,1
200332,North Dakota State University-Main Campus,1,0,2010,1992,1
200572,VALLEY CITY STATE UNIVERSITY,0,1,1991,1992,0
200572,VALLEY CITY STATE UNIVERSITY,1,0,1992,1992,1
200572,VALLEY CITY STATE UNIVERSITY,1,0,1993,1992,1
200572,VALLEY CITY STATE UNIVERSITY,1,0,1995,1992,1
